dataset	cell	class	ngenes	reads
published, mouse wells	344	single	1	269764
published, mouse wells	344	single	2	9062
published, mouse wells	344	single	3	488
published, mouse wells	344	single	4	14
published, mouse wells	344	single	9	3
published, mouse wells	344	single	20	43
published, mouse wells	346	multi	1	3461
published, mouse wells	346	multi	2	4107
published, mouse wells	346	multi	3	1918
published, mouse wells	346	multi	4	1269
published, mouse wells	346	multi	5	531
published, mouse wells	346	multi	6	609
published, mouse wells	346	multi	7	173
published, mouse wells	346	multi	8	133
published, mouse wells	346	multi	9	266
published, mouse wells	346	multi	10	24
published, mouse wells	346	multi	11	22
published, mouse wells	346	multi	12	6
published, mouse wells	346	multi	13	8
published, mouse wells	346	multi	20	26
published, mouse wells	346	single	1	90741
published, mouse wells	346	single	2	3361
published, mouse wells	346	single	3	109
published, mouse wells	346	single	4	4
published, mouse wells	346	single	7	7
published, mouse wells	346	single	8	1
published, mouse wells	346	single	9	7
published, mouse wells	346	single	10	3
published, mouse wells	346	single	11	2
published, mouse wells	346	single	14	2
published, mouse wells	346	single	20	6
published, mouse wells	348	multi	1	15289
published, mouse wells	348	multi	2	22143
published, mouse wells	348	multi	3	10618
published, mouse wells	348	multi	4	12451
published, mouse wells	348	multi	5	4465
published, mouse wells	348	multi	6	4596
published, mouse wells	348	multi	7	1023
published, mouse wells	348	multi	8	685
published, mouse wells	348	multi	9	1852
published, mouse wells	348	multi	10	223
published, mouse wells	348	multi	11	134
published, mouse wells	348	multi	12	31
published, mouse wells	348	multi	13	16
published, mouse wells	348	multi	14	5
published, mouse wells	348	multi	15	2
published, mouse wells	348	multi	16	2
published, mouse wells	348	multi	17	6
published, mouse wells	348	multi	18	3
published, mouse wells	348	multi	19	3
published, mouse wells	348	multi	20	74
published, mouse wells	348	single	1	534868
published, mouse wells	348	single	2	19812
published, mouse wells	348	single	3	925
published, mouse wells	348	single	4	31
published, mouse wells	348	single	5	12
published, mouse wells	348	single	6	10
published, mouse wells	348	single	13	3
published, mouse wells	348	single	14	18
published, mouse wells	348	single	15	7
published, mouse wells	348	single	16	21
published, mouse wells	348	single	17	7
published, mouse wells	348	single	18	2
published, mouse wells	348	single	19	10
published, mouse wells	348	single	20	71
published, mouse wells	350	multi	1	8162
published, mouse wells	350	multi	2	12085
published, mouse wells	350	multi	3	5512
published, mouse wells	350	multi	4	4790
published, mouse wells	350	multi	5	1646
published, mouse wells	350	multi	6	2171
published, mouse wells	350	multi	7	531
published, mouse wells	350	multi	8	284
published, mouse wells	350	multi	9	754
published, mouse wells	350	multi	10	83
published, mouse wells	350	multi	11	38
published, mouse wells	350	multi	12	23
published, mouse wells	350	multi	13	4
published, mouse wells	350	multi	14	1
published, mouse wells	350	multi	18	5
published, mouse wells	350	multi	19	4
published, mouse wells	350	multi	20	42
published, mouse wells	350	single	1	262857
published, mouse wells	350	single	2	9293
published, mouse wells	350	single	3	367
published, mouse wells	350	single	4	8
published, mouse wells	350	single	11	1
published, mouse wells	350	single	20	6
published, mouse wells	352	multi	1	16389
published, mouse wells	352	multi	2	22153
published, mouse wells	352	multi	3	9951
published, mouse wells	352	multi	4	7664
published, mouse wells	352	multi	5	3166
published, mouse wells	352	multi	6	3331
published, mouse wells	352	multi	7	850
published, mouse wells	352	multi	8	666
published, mouse wells	352	multi	9	1190
published, mouse wells	352	multi	10	202
published, mouse wells	352	multi	11	77
published, mouse wells	352	multi	12	85
published, mouse wells	352	multi	13	14
published, mouse wells	352	multi	14	2
published, mouse wells	352	multi	15	3
published, mouse wells	352	multi	17	12
published, mouse wells	352	multi	18	13
published, mouse wells	352	multi	19	10
published, mouse wells	352	multi	20	84
published, mouse wells	352	single	1	520652
published, mouse wells	352	single	2	18747
published, mouse wells	352	single	3	829
published, mouse wells	352	single	4	11
published, mouse wells	352	single	5	3
published, mouse wells	352	single	6	10
published, mouse wells	352	single	7	8
published, mouse wells	352	single	9	3
published, mouse wells	352	single	10	2
published, mouse wells	352	single	11	5
published, mouse wells	352	single	13	5
published, mouse wells	352	single	14	5
published, mouse wells	352	single	20	84
published, mouse wells	354	multi	1	8743
published, mouse wells	354	multi	2	10636
published, mouse wells	354	multi	3	5022
published, mouse wells	354	multi	4	4597
published, mouse wells	354	multi	5	1876
published, mouse wells	354	multi	6	1533
published, mouse wells	354	multi	7	456
published, mouse wells	354	multi	8	322
published, mouse wells	354	multi	9	678
published, mouse wells	354	multi	10	110
published, mouse wells	354	multi	11	94
published, mouse wells	354	multi	12	15
published, mouse wells	354	multi	13	5
published, mouse wells	354	multi	14	2
published, mouse wells	354	multi	15	1
published, mouse wells	354	multi	19	13
published, mouse wells	354	multi	20	51
published, mouse wells	354	single	1	298658
published, mouse wells	354	single	2	10805
published, mouse wells	354	single	3	530
published, mouse wells	354	single	4	10
published, mouse wells	354	single	5	2
published, mouse wells	354	single	7	5
published, mouse wells	354	single	8	1
published, mouse wells	354	single	14	1
published, mouse wells	354	single	15	3
published, mouse wells	354	single	20	6
published, mouse wells	356	multi	1	18772
published, mouse wells	356	multi	2	26531
published, mouse wells	356	multi	3	12679
published, mouse wells	356	multi	4	26747
published, mouse wells	356	multi	5	5567
published, mouse wells	356	multi	6	8453
published, mouse wells	356	multi	7	1075
published, mouse wells	356	multi	8	784
published, mouse wells	356	multi	9	2766
published, mouse wells	356	multi	10	323
published, mouse wells	356	multi	11	124
published, mouse wells	356	multi	12	72
published, mouse wells	356	multi	13	61
published, mouse wells	356	multi	14	4
published, mouse wells	356	multi	15	3
published, mouse wells	356	multi	16	3
published, mouse wells	356	multi	17	2
published, mouse wells	356	multi	18	3
published, mouse wells	356	multi	19	2
published, mouse wells	356	multi	20	108
published, mouse wells	356	single	1	613701
published, mouse wells	356	single	2	24207
published, mouse wells	356	single	3	1251
published, mouse wells	356	single	4	22
published, mouse wells	356	single	6	2
published, mouse wells	356	single	8	2
published, mouse wells	356	single	12	1
published, mouse wells	356	single	13	3
published, mouse wells	356	single	14	3
published, mouse wells	356	single	15	1
published, mouse wells	356	single	17	6
published, mouse wells	356	single	18	1
published, mouse wells	356	single	19	10
published, mouse wells	356	single	20	53
published, mouse wells	358	multi	1	10839
published, mouse wells	358	multi	2	14127
published, mouse wells	358	multi	3	6724
published, mouse wells	358	multi	4	9587
published, mouse wells	358	multi	5	2742
published, mouse wells	358	multi	6	3124
published, mouse wells	358	multi	7	590
published, mouse wells	358	multi	8	407
published, mouse wells	358	multi	9	1133
published, mouse wells	358	multi	10	96
published, mouse wells	358	multi	11	55
published, mouse wells	358	multi	12	18
published, mouse wells	358	multi	13	29
published, mouse wells	358	multi	18	4
published, mouse wells	358	multi	19	8
published, mouse wells	358	multi	20	46
published, mouse wells	358	single	1	349756
published, mouse wells	358	single	2	13440
published, mouse wells	358	single	3	669
published, mouse wells	358	single	4	21
published, mouse wells	358	single	6	3
published, mouse wells	358	single	7	1
published, mouse wells	358	single	18	2
published, mouse wells	358	single	20	59
published, mouse wells	359	multi	1	10849
published, mouse wells	359	multi	2	14900
published, mouse wells	359	multi	3	7037
published, mouse wells	359	multi	4	5895
published, mouse wells	359	multi	5	2376
published, mouse wells	359	multi	6	2433
published, mouse wells	359	multi	7	603
published, mouse wells	359	multi	8	492
published, mouse wells	359	multi	9	1112
published, mouse wells	359	multi	10	146
published, mouse wells	359	multi	11	56
published, mouse wells	359	multi	12	26
published, mouse wells	359	multi	13	24
published, mouse wells	359	multi	14	1
published, mouse wells	359	multi	15	1
published, mouse wells	359	multi	16	5
published, mouse wells	359	multi	18	12
published, mouse wells	359	multi	19	3
published, mouse wells	359	multi	20	54
published, mouse wells	359	single	1	359353
published, mouse wells	359	single	2	13273
published, mouse wells	359	single	3	655
published, mouse wells	359	single	4	14
published, mouse wells	359	single	5	3
published, mouse wells	359	single	6	1
published, mouse wells	359	single	9	2
published, mouse wells	359	single	12	8
published, mouse wells	359	single	15	20
published, mouse wells	359	single	18	3
published, mouse wells	359	single	19	4
published, mouse wells	359	single	20	47
published, mouse wells	362	multi	1	9956
published, mouse wells	362	multi	2	14358
published, mouse wells	362	multi	3	6983
published, mouse wells	362	multi	4	7699
published, mouse wells	362	multi	5	2648
published, mouse wells	362	multi	6	2834
published, mouse wells	362	multi	7	701
published, mouse wells	362	multi	8	453
published, mouse wells	362	multi	9	1202
published, mouse wells	362	multi	10	147
published, mouse wells	362	multi	11	80
published, mouse wells	362	multi	12	38
published, mouse wells	362	multi	13	14
published, mouse wells	362	multi	14	2
published, mouse wells	362	multi	16	2
published, mouse wells	362	multi	17	2
published, mouse wells	362	multi	18	1
published, mouse wells	362	multi	19	3
published, mouse wells	362	multi	20	67
published, mouse wells	362	single	1	340617
published, mouse wells	362	single	2	12466
published, mouse wells	362	single	3	458
published, mouse wells	362	single	4	8
published, mouse wells	362	single	12	5
published, mouse wells	362	single	14	2
published, mouse wells	362	single	15	1
published, mouse wells	362	single	16	5
published, mouse wells	362	single	19	3
published, mouse wells	362	single	20	69
published, mouse wells	364	multi	1	4709
published, mouse wells	364	multi	2	6883
published, mouse wells	364	multi	3	2941
published, mouse wells	364	multi	4	2394
published, mouse wells	364	multi	5	1098
published, mouse wells	364	multi	6	911
published, mouse wells	364	multi	7	284
published, mouse wells	364	multi	8	280
published, mouse wells	364	multi	9	312
published, mouse wells	364	multi	10	76
published, mouse wells	364	multi	11	29
published, mouse wells	364	multi	12	19
published, mouse wells	364	multi	13	2
published, mouse wells	364	multi	18	5
published, mouse wells	364	multi	19	1
published, mouse wells	364	multi	20	40
published, mouse wells	364	single	1	128926
published, mouse wells	364	single	2	4627
published, mouse wells	364	single	3	181
published, mouse wells	364	single	4	6
published, mouse wells	364	single	18	3
published, mouse wells	364	single	20	31
published, mouse wells	366	multi	1	2175
published, mouse wells	366	multi	2	3329
published, mouse wells	366	multi	3	1339
published, mouse wells	366	multi	4	1072
published, mouse wells	366	multi	5	567
published, mouse wells	366	multi	6	409
published, mouse wells	366	multi	7	136
published, mouse wells	366	multi	8	91
published, mouse wells	366	multi	9	131
published, mouse wells	366	multi	10	66
published, mouse wells	366	multi	11	11
published, mouse wells	366	multi	12	7
published, mouse wells	366	multi	13	3
published, mouse wells	366	multi	18	2
published, mouse wells	366	multi	20	18
published, mouse wells	366	single	1	60082
published, mouse wells	366	single	2	2205
published, mouse wells	366	single	3	72
published, mouse wells	366	single	20	20
published, mouse wells	368	multi	1	16632
published, mouse wells	368	multi	2	24744
published, mouse wells	368	multi	3	11666
published, mouse wells	368	multi	4	25289
published, mouse wells	368	multi	5	4971
published, mouse wells	368	multi	6	8018
published, mouse wells	368	multi	7	1228
published, mouse wells	368	multi	8	717
published, mouse wells	368	multi	9	2637
published, mouse wells	368	multi	10	291
published, mouse wells	368	multi	11	142
published, mouse wells	368	multi	12	51
published, mouse wells	368	multi	13	81
