dataset	cell	class	biotype	reads
VASA published, mouse	335	multi	UnitaryPseudogene	55
VASA published, mouse	335	multi	tRNA	23
VASA published, mouse	335	multi	MtRrna	15
VASA published, mouse	335	multi	IgVGene	2
VASA published, mouse	335	multi	MtTrna	1
VASA published, mouse	335	single	ProteinCoding	403532
VASA published, mouse	335	single	lncRNA	20946
VASA published, mouse	335	single	ribozyme	2571
VASA published, mouse	335	single	snoRNA	1382
VASA published, mouse	335	single	ProcessedPseudogene	1006
VASA published, mouse	335	single	TEC	970
VASA published, mouse	335	single	miRNA	584
VASA published, mouse	335	single	TranscribedUnprocessedPseudogene	356
VASA published, mouse	335	single	snRNA	351
VASA published, mouse	335	single	TranscribedProcessedPseudogene	336
VASA published, mouse	335	single	MiscRna	192
VASA published, mouse	335	single	TranscribedUnitaryPseudogene	161
VASA published, mouse	335	single	scaRNA	124
VASA published, mouse	335	single	rRNA	47
VASA published, mouse	335	single	UnprocessedPseudogene	32
VASA published, mouse	335	single	tRNA	28
VASA published, mouse	335	single	MtRrna	25
VASA published, mouse	335	single	MtTrna	11
VASA published, mouse	335	single	TranslatedUnprocessedPseudogene	9
VASA published, mouse	335	single	UnitaryPseudogene	1
VASA published, mouse	338	multi	ProteinCoding	10843
VASA published, mouse	338	multi	lncRNA	6205
VASA published, mouse	338	multi	ProcessedPseudogene	3807
VASA published, mouse	338	multi	MiscRna	2634
VASA published, mouse	338	multi	TranscribedProcessedPseudogene	1527
VASA published, mouse	338	multi	miRNA	654
VASA published, mouse	338	multi	UnprocessedPseudogene	477
VASA published, mouse	338	multi	snRNA	454
VASA published, mouse	338	multi	snoRNA	241
VASA published, mouse	338	multi	TranscribedUnprocessedPseudogene	218
VASA published, mouse	338	multi	TranscribedUnitaryPseudogene	57
VASA published, mouse	338	multi	rRNA	47
VASA published, mouse	338	multi	ribozyme	31
VASA published, mouse	338	multi	TEC	29
VASA published, mouse	338	multi	UnitaryPseudogene	8
VASA published, mouse	338	multi	tRNA	4
VASA published, mouse	338	multi	TrVPseudogene	3
VASA published, mouse	338	multi	MtTrna	1
VASA published, mouse	338	single	ProteinCoding	66714
VASA published, mouse	338	single	lncRNA	3412
VASA published, mouse	338	single	ribozyme	402
VASA published, mouse	338	single	snoRNA	213
VASA published, mouse	338	single	ProcessedPseudogene	194
VASA published, mouse	338	single	TEC	155
VASA published, mouse	338	single	miRNA	130
VASA published, mouse	338	single	TranscribedProcessedPseudogene	76
VASA published, mouse	338	single	MiscRna	60
VASA published, mouse	338	single	snRNA	40
VASA published, mouse	338	single	TranscribedUnprocessedPseudogene	37
VASA published, mouse	338	single	TranscribedUnitaryPseudogene	24
VASA published, mouse	338	single	scaRNA	22
VASA published, mouse	338	single	tRNA	17
VASA published, mouse	338	single	rRNA	12
VASA published, mouse	338	single	UnprocessedPseudogene	6
VASA published, mouse	338	single	UnitaryPseudogene	5
VASA published, mouse	338	single	MtRrna	2
VASA published, mouse	338	single	MtTrna	1
VASA published, mouse	338	single	TrVPseudogene	1
VASA published, mouse	340	multi	ProteinCoding	92886
VASA published, mouse	340	multi	lncRNA	49432
VASA published, mouse	340	multi	ProcessedPseudogene	35455
VASA published, mouse	340	multi	MiscRna	16756
VASA published, mouse	340	multi	TranscribedProcessedPseudogene	13944
VASA published, mouse	340	multi	miRNA	4807
VASA published, mouse	340	multi	UnprocessedPseudogene	3774
VASA published, mouse	340	multi	snRNA	2726
VASA published, mouse	340	multi	TranscribedUnprocessedPseudogene	2144
VASA published, mouse	340	multi	snoRNA	1524
VASA published, mouse	340	multi	TEC	436
VASA published, mouse	340	multi	rRNA	399
VASA published, mouse	340	multi	ribozyme	302
VASA published, mouse	340	multi	TranscribedUnitaryPseudogene	247
VASA published, mouse	340	multi	UnitaryPseudogene	148
VASA published, mouse	340	multi	tRNA	25
VASA published, mouse	340	multi	MtRrna	13
VASA published, mouse	340	multi	MtTrna	2
VASA published, mouse	340	multi	TrVGene	2
VASA published, mouse	340	single	ProteinCoding	728737
VASA published, mouse	340	single	lncRNA	40375
VASA published, mouse	340	single	ribozyme	2829
VASA published, mouse	340	single	snoRNA	1884
VASA published, mouse	340	single	TEC	1840
VASA published, mouse	340	single	ProcessedPseudogene	1596
VASA published, mouse	340	single	miRNA	911
VASA published, mouse	340	single	TranscribedProcessedPseudogene	594
VASA published, mouse	340	single	TranscribedUnprocessedPseudogene	334
VASA published, mouse	340	single	TranscribedUnitaryPseudogene	255
VASA published, mouse	340	single	snRNA	246
VASA published, mouse	340	single	MiscRna	223
VASA published, mouse	340	single	scaRNA	95
VASA published, mouse	340	single	rRNA	83
VASA published, mouse	340	single	tRNA	78
VASA published, mouse	340	single	UnprocessedPseudogene	68
VASA published, mouse	340	single	UnitaryPseudogene	44
VASA published, mouse	340	single	MtRrna	30
VASA published, mouse	340	single	MtTrna	14
VASA published, mouse	340	single	pseudogene	2
VASA published, mouse	340	single	IgVPseudogene	1
VASA published, mouse	342	multi	ProteinCoding	46501
VASA published, mouse	342	multi	lncRNA	23411
VASA published, mouse	342	multi	ProcessedPseudogene	18524
VASA published, mouse	342	multi	TranscribedProcessedPseudogene	7645
VASA published, mouse	342	multi	MiscRna	5722
VASA published, mouse	342	multi	UnprocessedPseudogene	2710
VASA published, mouse	342	multi	miRNA	1818
VASA published, mouse	342	multi	TranscribedUnprocessedPseudogene	1572
VASA published, mouse	342	multi	snRNA	814
VASA published, mouse	342	multi	snoRNA	687
VASA published, mouse	342	multi	TranscribedUnitaryPseudogene	216
VASA published, mouse	342	multi	TEC	200
VASA published, mouse	342	multi	rRNA	190
VASA published, mouse	342	multi	ribozyme	99
VASA published, mouse	342	multi	UnitaryPseudogene	57
VASA published, mouse	342	multi	tRNA	4
VASA published, mouse	342	multi	MtRrna	3
VASA published, mouse	342	single	ProteinCoding	341478
VASA published, mouse	342	single	lncRNA	18331
VASA published, mouse	342	single	ribozyme	1501
VASA published, mouse	342	single	ProcessedPseudogene	978
VASA published, mouse	342	single	snoRNA	924
VASA published, mouse	342	single	TEC	714
VASA published, mouse	342	single	miRNA	340
VASA published, mouse	342	single	TranscribedProcessedPseudogene	307
VASA published, mouse	342	single	TranscribedUnprocessedPseudogene	186
VASA published, mouse	342	single	MiscRna	139
VASA published, mouse	342	single	TranscribedUnitaryPseudogene	84
VASA published, mouse	342	single	scaRNA	78
VASA published, mouse	342	single	snRNA	67
VASA published, mouse	342	single	rRNA	43
VASA published, mouse	342	single	UnprocessedPseudogene	36
VASA published, mouse	342	single	tRNA	24
VASA published, mouse	342	single	MtRrna	14
VASA published, mouse	342	single	MtTrna	7
VASA published, mouse	342	single	UnitaryPseudogene	6
VASA published, mouse	342	single	TranslatedUnprocessedPseudogene	3
VASA published, mouse	342	single	TrCGene	1
VASA published, mouse	344	multi	ProteinCoding	33603
VASA published, mouse	344	multi	lncRNA	16962
VASA published, mouse	344	multi	ProcessedPseudogene	11682
VASA published, mouse	344	multi	TranscribedProcessedPseudogene	5087
VASA published, mouse	344	multi	MiscRna	2523
VASA published, mouse	344	multi	UnprocessedPseudogene	2365
VASA published, mouse	344	multi	TranscribedUnprocessedPseudogene	1117
VASA published, mouse	344	multi	miRNA	1039
VASA published, mouse	344	multi	snoRNA	454
VASA published, mouse	344	multi	snRNA	194
VASA published, mouse	344	multi	TEC	170
VASA published, mouse	344	multi	rRNA	137
VASA published, mouse	344	multi	UnitaryPseudogene	85
VASA published, mouse	344	multi	TranscribedUnitaryPseudogene	81
VASA published, mouse	344	multi	ribozyme	59
VASA published, mouse	344	multi	tRNA	14
VASA published, mouse	344	multi	MtRrna	6
VASA published, mouse	344	multi	MtTrna	5
VASA published, mouse	344	single	ProteinCoding	277230
VASA published, mouse	344	single	lncRNA	13362
VASA published, mouse	344	single	TEC	754
VASA published, mouse	344	single	ProcessedPseudogene	575
VASA published, mouse	344	single	snoRNA	489
VASA published, mouse	344	single	ribozyme	471
VASA published, mouse	344	single	miRNA	307
VASA published, mouse	344	single	TranscribedUnprocessedPseudogene	251
VASA published, mouse	344	single	TranscribedProcessedPseudogene	148
VASA published, mouse	344	single	MiscRna	113
VASA published, mouse	344	single	TranscribedUnitaryPseudogene	60
VASA published, mouse	344	single	tRNA	43
VASA published, mouse	344	single	snRNA	42
VASA published, mouse	344	single	scaRNA	32
VASA published, mouse	344	single	rRNA	26
VASA published, mouse	344	single	UnitaryPseudogene	24
VASA published, mouse	344	single	UnprocessedPseudogene	21
VASA published, mouse	344	single	MtRrna	14
VASA published, mouse	344	single	MtTrna	9
VASA published, mouse	344	single	pseudogene	2
VASA published, mouse	346	multi	ProteinCoding	12615
VASA published, mouse	346	multi	lncRNA	6599
VASA published, mouse	346	multi	ProcessedPseudogene	4429
VASA published, mouse	346	multi	TranscribedProcessedPseudogene	1907
VASA published, mouse	346	multi	UnprocessedPseudogene	1094
VASA published, mouse	346	multi	MiscRna	847
VASA published, mouse	346	multi	TranscribedUnprocessedPseudogene	472
VASA published, mouse	346	multi	miRNA	406
VASA published, mouse	346	multi	snoRNA	152
VASA published, mouse	346	multi	TranscribedUnitaryPseudogene	110
VASA published, mouse	346	multi	snRNA	95
VASA published, mouse	346	multi	rRNA	50
VASA published, mouse	346	multi	TEC	44
VASA published, mouse	346	multi	UnitaryPseudogene	25
VASA published, mouse	346	multi	ribozyme	20
VASA published, mouse	346	multi	tRNA	4
VASA published, mouse	346	multi	MtRrna	3
VASA published, mouse	346	multi	MtTrna	2
VASA published, mouse	346	single	ProteinCoding	93261
VASA published, mouse	346	single	lncRNA	5527
VASA published, mouse	346	single	TEC	273
VASA published, mouse	346	single	ribozyme	253
VASA published, mouse	346	single	ProcessedPseudogene	211
VASA published, mouse	346	single	snoRNA	145
VASA published, mouse	346	single	miRNA	144
VASA published, mouse	346	single	TranscribedUnprocessedPseudogene	101
VASA published, mouse	346	single	TranscribedProcessedPseudogene	80
VASA published, mouse	346	single	MiscRna	35
VASA published, mouse	346	single	TranscribedUnitaryPseudogene	23
VASA published, mouse	346	single	scaRNA	11
VASA published, mouse	346	single	snRNA	11
VASA published, mouse	346	single	UnitaryPseudogene	10
VASA published, mouse	346	single	MtRrna	9
VASA published, mouse	346	single	UnprocessedPseudogene	9
VASA published, mouse	346	single	rRNA	7
VASA published, mouse	346	single	tRNA	4
VASA published, mouse	346	single	MtTrna	2
VASA published, mouse	348	multi	ProteinCoding	72455
VASA published, mouse	348	multi	lncRNA	39008
VASA published, mouse	348	multi	ProcessedPseudogene	26372
VASA published, mouse	348	multi	MiscRna	11548
VASA published, mouse	348	multi	TranscribedProcessedPseudogene	11353
VASA published, mouse	348	multi	UnprocessedPseudogene	3648
VASA published, mouse	348	multi	miRNA	3048
VASA published, mouse	348	multi	TranscribedUnprocessedPseudogene	2763
VASA published, mouse	348	multi	snRNA	1896
VASA published, mouse	348	multi	snoRNA	1358
VASA published, mouse	348	multi	rRNA	339
VASA published, mouse	348	multi	TranscribedUnitaryPseudogene	333
VASA published, mouse	348	multi	TEC	302
VASA published, mouse	348	multi	ribozyme	156
VASA published, mouse	348	multi	UnitaryPseudogene	76
VASA published, mouse	348	multi	tRNA	10
VASA published, mouse	348	multi	MtRrna	4
VASA published, mouse	348	multi	IgVPseudogene	2
VASA published, mouse	348	multi	TrVGene	2
VASA published, mouse	348	multi	MtTrna	1
VASA published, mouse	348	multi	pseudogene	1
VASA published, mouse	348	single	ProteinCoding	548263
VASA published, mouse	348	single	lncRNA	27678
VASA published, mouse	348	single	ribozyme	2243
VASA published, mouse	348	single	snoRNA	1454
VASA published, mouse	348	single	TEC	1363
VASA published, mouse	348	single	ProcessedPseudogene	1155
VASA published, mouse	348	single	miRNA	652
VASA published, mouse	348	single	TranscribedProcessedPseudogene	421
VASA published, mouse	348	single	TranscribedUnprocessedPseudogene	412
VASA published, mouse	348	single	TranscribedUnitaryPseudogene	257
VASA published, mouse	348	single	MiscRna	233
VASA published, mouse	348	single	scaRNA	137
VASA published, mouse	348	single	snRNA	132
VASA published, mouse	348	single	UnprocessedPseudogene	85
VASA published, mouse	348	single	rRNA	67
VASA published, mouse	348	single	MtRrna	23
VASA published, mouse	348	single	MtTrna	20
VASA published, mouse	348	single	tRNA	17
VASA published, mouse	348	single	UnitaryPseudogene	10
VASA published, mouse	348	single	IgCGene	1
VASA published, mouse	350	multi	ProteinCoding	35094
VASA published, mouse	350	multi	lncRNA	17470
VASA published, mouse	350	multi	ProcessedPseudogene	14246
VASA published, mouse	350	multi	TranscribedProcessedPseudogene	6143
VASA published, mouse	350	multi	MiscRna	3375
VASA published, mouse	350	multi	UnprocessedPseudogene	2789
VASA published, mouse	350	multi	miRNA	1494
VASA published, mouse	350	multi	TranscribedUnprocessedPseudogene	1244
VASA published, mouse	350	multi	snoRNA	544
VASA published, mouse	350	multi	snRNA	335
VASA published, mouse	350	multi	TEC	177
VASA published, mouse	350	multi	rRNA	128
VASA published, mouse	350	multi	TranscribedUnitaryPseudogene	126
VASA published, mouse	350	multi	ribozyme	62
VASA published, mouse	350	multi	UnitaryPseudogene	40
VASA published, mouse	350	multi	tRNA	19
VASA published, mouse	350	multi	MtRrna	3
VASA published, mouse	350	multi	scaRNA	3
VASA published, mouse	350	multi	MtTrna	2
VASA published, mouse	350	multi	IgCGene	1
VASA published, mouse	350	multi	pseudogene	1
VASA published, mouse	350	single	ProteinCoding	269599
VASA published, mouse	350	single	lncRNA	13017
VASA published, mouse	350	single	ribozyme	807
VASA published, mouse	350	single	TEC	728
VASA published, mouse	350	single	ProcessedPseudogene	672
VASA published, mouse	350	single	snoRNA	542
VASA published, mouse	350	single	miRNA	317
VASA published, mouse	350	single	TranscribedProcessedPseudogene	241
VASA published, mouse	350	single	TranscribedUnprocessedPseudogene	222
VASA published, mouse	350	single	MiscRna	87
VASA published, mouse	350	single	snRNA	54
VASA published, mouse	350	single	TranscribedUnitaryPseudogene	50
VASA published, mouse	350	single	scaRNA	48
VASA published, mouse	350	single	UnprocessedPseudogene	45
VASA published, mouse	350	single	rRNA	31
VASA published, mouse	350	single	tRNA	29
VASA published, mouse	350	single	MtTrna	26
VASA published, mouse	350	single	MtRrna	17
VASA published, mouse	350	single	UnitaryPseudogene	15
VASA published, mouse	352	multi	ProteinCoding	65470
VASA published, mouse	352	multi	lncRNA	33198
VASA published, mouse	352	multi	ProcessedPseudogene	24986
VASA published, mouse	352	multi	TranscribedProcessedPseudogene	9623
VASA published, mouse	352	multi	UnprocessedPseudogene	5462
VASA published, mouse	352	multi	MiscRna	4644
VASA published, mouse	352	multi	TranscribedUnprocessedPseudogene	2643
VASA published, mouse	352	multi	miRNA	1929
VASA published, mouse	352	multi	snoRNA	684
VASA published, mouse	352	multi	snRNA	461
VASA published, mouse	352	multi	TEC	287
VASA published, mouse	352	multi	rRNA	283
VASA published, mouse	352	multi	TranscribedUnitaryPseudogene	200
VASA published, mouse	352	multi	ribozyme	179
VASA published, mouse	352	multi	UnitaryPseudogene	125
VASA published, mouse	352	multi	tRNA	23
VASA published, mouse	352	multi	MtRrna	17
VASA published, mouse	352	multi	MtTrna	9
VASA published, mouse	352	multi	IgVPseudogene	7
VASA published, mouse	352	multi	TranslatedUnprocessedPseudogene	1
VASA published, mouse	352	single	ProteinCoding	531483
VASA published, mouse	352	single	lncRNA	31102
VASA published, mouse	352	single	TEC	1673
VASA published, mouse	352	single	ribozyme	1200
VASA published, mouse	352	single	snoRNA	1079
VASA published, mouse	352	single	ProcessedPseudogene	1057
VASA published, mouse	352	single	miRNA	536
VASA published, mouse	352	single	TranscribedProcessedPseudogene	512
VASA published, mouse	352	single	TranscribedUnprocessedPseudogene	429
VASA published, mouse	352	single	MiscRna	191
VASA published, mouse	352	single	TranscribedUnitaryPseudogene	178
VASA published, mouse	352	single	scaRNA	90
